00OW               20231201                                                                                   
0601OWH3Y       20240101001410100000005000 0300000030000973   
0601OWH3Y       20240101001415100000005000 0300000030000976   
0601OWH3Y       20240101001420100000005000 0300000030000979   
0601OWH3Y       20240101001425100000005000 0300000030000983   
0601OWH3Y       20240101001430100000005000 0300000030000985   
0601OWH3Y       20240101001435100000005000 0300000030000988   
0601OWH3Y       20240101001440100000005000 0300000030000992   
0601OWH3Y       20240101001445100000005000 0300000030000994   
0601OWH3Y       20240101001450100000005000 0300000030000998   
0601OWH3Y       20240101001455100000005000 0300000030001002   
0601OWH3Y       20240101001460100000005000 0300000030001004   
0601OWH3Y       20240101001465100000005000 0300000030001007   
0601OWH3Y       20240101001470100000005000 0300000030001011   
0601OWH3Y       20240101001475100000005000 0300000030001014   
0601OWH3Y       20240101001480100000005000 0300000030001017   
0601OWH3Y       20240101001485100000005000 0300000030001021   
0601OWH3Y       20240101001490100000005000 0300000030001023   
0601OWH3Y       20240101001495100000005000 0300000030001026   
0601OWH3Y       20240101001500100000500000 0300000030001186   
0601OWH3Y       20240101002000100000500000 0300000030001475   
0601OWH3Y       20240101002500100000500000 0300000030001659   
0601OWH3Y       20240101003000100000500000 0300000030001786   
0601OWH3Y       20240101003500100000500000 0300000030001879   
0601OWH3Y       20240101004000100000500000 0300000030001951   
0601OWH3Y       20240101004500100000500000 0300000030002007   
0601OWH3Y       20240101005000100000500000 0300000030002053   
0601OWH3Y       20240101005500100000500000 0300000030002091   
0601OWH3Y       20240101006000100000500000 0300000030002122   
0601OWH3Y       20240101006500100000500000 0300000030002149   
0601OWH3Y       20240101007000100000500000 0300000030002172   
0601OWH3Y       20240101007500100000500000 0300000030002193   
0601OWH3Y       20240101008000100000500000 0300000030002211   
0601OWH3Y       20240101008500100000500000 0300000030002226   
0601OWH3Y       20240101009000100000500000 0300000030002238   
0601OWH3Y       20240101009500100000500000 0300000030002243   
0601OWH4Y       20240101000000100000040000 0400000030000000   
0601OWH4Y       20240101000040100000005000 0400000030000071   
0601OWH4Y       20240101000045100000005000 0400000030000063   
0601OWH4Y       20240101000050100000005000 0400000030000057   
0601OWH4Y       20240101000055100000005000 0400000030000052   
0601OWH4Y       20240101000060100000005000 0400000030000048   
0601OWH4Y       20240101000065100000005000 0400000030000044   
0601OWH4Y       20240101000070100000005000 0400000030000041   
0601OWH4Y       20240101000075100000005000 0400000030000039   
0601OWH4Y       20240101000080100000005000 0400000030000036   
0601OWH4Y       20240101000085100000005000 0400000030000034   
0601OWH4Y       20240101000090100000005000 0400000030000032   
0601OWH4Y       20240101000095100000005000 0400000030000031   
0601OWH4Y       20240101000100100000005000 0400000030000029   
0601OWH4Y       20240101000105100000005000 0400000030000028   
0601OWH4Y       20240101000110100000005000 0400000030000027   
0601OWH4Y       20240101000115100000005000 0400000030000026   
0601OWH4Y       20240101000120100000005000 0400000030000024   
0601OWH4Y       20240101000125100000005000 0400000030000024   
0601OWH4Y       20240101000130100000005000 0400000030000023   
0601OWH4Y       20240101000135100000005000 0400000030000022   
0601OWH4Y       20240101000140100000005000 0400000030000021   
0601OWH4Y       20240101000145100000005000 0400000030000020   
0601OWH4Y       20240101000150100000005000 0400000030000020   
0601OWH4Y       20240101000155100000005000 0400000030000019   
0601OWH4Y       20240101000160100000005000 0400000030000018   
0601OWH4Y       20240101000165100000005000 0400000030000018   
0601OWH4Y       20240101000170100000005000 0400000030000017   
0601OWH4Y       20240101000175100000005000 0400000030000017   
0601OWH4Y       20240101000180100000005000 0400000030000016   
0601OWH4Y       20240101000185100000005000 0400000030000016   
0601OWH4Y       20240101000190100000005000 0400000030000016   
0601OWH4Y       20240101000195100000005000 0400000030000015   
0601OWH4Y       20240101000200100000005000 0400000030000015   
0601OWH4Y       20240101000205100000005000 0400000030000014   
0601OWH4Y       20240101000210100000005000 0400000030000014   
0601OWH4Y       20240101000215100000005000 0400000030000014   
0601OWH4Y       20240101000220100000005000 0400000030000013   
0601OWH4Y       20240101000225100000005000 0400000030000013   
0601OWH4Y       20240101000230100000005000 0400000030000013   
0601OWH4Y       20240101000235100000005000 0400000030000013   
0601OWH4Y       20240101000240100000005000 0400000030000012   
0601OWH4Y       20240101000245100000005000 0400000030000012   
0601OWH4Y       20240101000250100000005000 0400000030000012   
0601OWH4Y       20240101000255100000005000 0400000030000012   
0601OWH4Y       20240101000260100000005000 0400000030000011   
0601OWH4Y       20240101000265100000005000 0400000030000011   
0601OWH4Y       20240101000270100000005000 0400000030000011   
0601OWH4Y       20240101000275100000005000 0400000030000011   
0601OWH4Y       20240101000280100000005000 0400000030000011   
0601OWH4Y       20240101000285100000005000 0400000030000010   
0601OWH4Y       20240101000290100000005000 0400000030000010   
0601OWH4Y       20240101000295100000005000 0400000030000010   
0601OWH4Y       20240101000300100000005000 0400000030000010   
0601OWH4Y       20240101000305100000005000 0400000030000010   
0601OWH4Y       20240101000310100000005000 0400000030000010   
0601OWH4Y       20240101000315100000005000 0400000030000009   
0601OWH4Y       20240101000320100000005000 0400000030000009   
0601OWH4Y       20240101000325100000005000 0400000030000009   
0601OWH4Y       20240101000330100000005000 0400000030000009   
0601OWH4Y       20240101000335100000005000 0400000030000009   
0601OWH4Y       20240101000340100000005000 0400000030000009   
0601OWH4Y       20240101000345100000005000 0400000030000009   
0601OWH4Y       20240101000350100000005000 0400000030000009   
0601OWH4Y       20240101000355100000005000 0400000030000008   
0601OWH4Y       20240101000360100000005000 0400000030000008   
0601OWH4Y       20240101000365100000005000 0400000030000008   
0601OWH4Y       20240101000370100000005000 0400000030000008   
0601OWH4Y       20240101000375100000005000 0400000030000008   
0601OWH4Y       20240101000380100000005000 0400000030000008   
0601OWH4Y       20240101000385100000005000 0400000030000008   
0601OWH4Y       20240101000390100000005000 0400000030000008   
0601OWH4Y       20240101000395100000005000 0400000030000008   
0601OWH4Y       20240101000400100000005000 0400000030000007   
0601OWH4Y       20240101000405100000005000 0400000030000007   
0601OWH4Y       20240101000410100000005000 0400000030000007   
0601OWH4Y       20240101000415100000005000 0400000030000007   
0601OWH4Y       20240101000420100000005000 0400000030000007   
0601OWH4Y       20240101000425100000005000 0400000030000007   
0601OWH4Y       20240101000430100000005000 0400000030000007   
0601OWH4Y       20240101000435100000005000 0400000030000007   
0601OWH4Y       20240101000440100000005000 0400000030000007   
0601OWH4Y       20240101000445100000005000 0400000030000007   
0601OWH4Y       20240101000450100000005000 0400000030000007   
0601OWH4Y       20240101000455100000005000 0400000030000007   
0601OWH4Y       20240101000460100000005000 0400000030000006   
0601OWH4Y       20240101000465100000005000 0400000030000006   
0601OWH4Y       20240101000470100000005000 0400000030000006   
0601OWH4Y       20240101000475100000005000 0400000030000006   
0601OWH4Y       20240101000480100000005000 0400000030000006   
0601OWH4Y       20240101000485100000005000 0400000030000006   
0601OWH4Y       20240101000490100000005000 0400000030000006   
0601OWH4Y       20240101000495100000005000 0400000030000006   
0601OWH4Y       20240101000500100000005000 0400000030000006   
0601OWH4Y       20240101000505100000005000 0400000030000006   
0601OWH4Y       20240101000510100000005000 0400000030000006   
0601OWH4Y       20240101000515100000005000 0400000030000006   
0601OWH4Y       20240101000520100000005000 0400000030000006   
0601OWH4Y       20240101000525100000005000 0400000030000006   
0601OWH4Y       20240101000530100000005000 0400000030000006   
0601OWH4Y       20240101000535100000005000 0400000030000006   
0601OWH4Y       20240101000540100000005000 0400000030000006   
0601OWH4Y       20240101000545100000005000 0400000030000005   
0601OWH4Y       20240101000550100000005000 0400000030000005   
0601OWH4Y       20240101000555100000005000 0400000030000005   
0601OWH4Y       20240101000560100000005000 0400000030000005   
0601OWH4Y       20240101000565100000005000 0400000030000005   
0601OWH4Y       20240101000570100000005000 0400000030000005   
0601OWH4Y       20240101000575100000005000 0400000030000005   
0601OWH4Y       20240101000580100000005000 0400000030000005   
0601OWH4Y       20240101000585100000005000 0400000030000005   
0601OWH4Y       20240101000590100000005000 0400000030000005   
0601OWH4Y       20240101000595100000005000 0400000030000005   
0601OWH4Y       20240101000600100000005000 0400000030000013   
0601OWH4Y       20240101000605100000005000 0400000030000026   
0601OWH4Y       20240101000610100000005000 0400000030000038   
0601OWH4Y       20240101000615100000005000 0400000030000050   
0601OWH4Y       20240101000620100000005000 0400000030000059   
0601OWH4Y       20240101000625100000005000 0400000030000072   
0601OWH4Y       20240101000630100000005000 0400000030000082   
0601OWH4Y       20240101000635100000005000 0400000030000091   
0601OWH4Y       20240101000640100000005000 0400000030000103   
0601OWH4Y       20240101000645100000005000 0400000030000114   
0601OWH4Y       20240101000650100000005000 0400000030000124   
0601OWH4Y       20240101000655100000005000 0400000030000132   
0601OWH4Y       20240101000660100000005000 0400000030000143   
0601OWH4Y       20240101000665100000005000 0400000030000153   
0601OWH4Y       20240101000670100000005000 0400000030000162   
0601OWH4Y       20240101000675100000005000 0400000030000171   
0601OWH4Y       20240101000680100000005000 0400000030000182   
0601OWH4Y       20240101000685100000005000 0400000030000191   
0601OWH4Y       20240101000690100000005000 0400000030000198   
0601OWH4Y       20240101000695100000005000 0400000030000208   
0601OWH4Y       20240101000700100000005000 0400000030000216   
0601OWH4Y       20240101000705100000005000 0400000030000225   
0601OWH4Y       20240101000710100000005000 0400000030000233   
0601OWH4Y       20240101000715100000005000 0400000030000243   
0601OWH4Y       20240101000720100000005000 0400000030000251   
0601OWH4Y       20240101000725100000005000 0400000030000257   
0601OWH4Y       20240101000730100000005000 0400000030000266   
0601OWH4Y       20240101000735100000005000 0400000030000275   
0601OWH4Y       20240101000740100000005000 0400000030000281   
0601OWH4Y       20240101000745100000005000 0400000030000289   
0601OWH4Y       20240101000750100000005000 0400000030000298   
0601OWH4Y       20240101000755100000005000 0400000030000305   
0601OWH4Y       20240101000760100000005000 0400000030000312   
0601OWH4Y       20240101000765100000005000 0400000030000319   
0601OWH4Y       20240101000770100000005000 0400000030000328   
0601OWH4Y       20240101000775100000005000 0400000030000333   
0601OWH4Y       20240101000780100000005000 0400000030000340   
0601OWH4Y       20240101000785100000005000 0400000030000348   
0601OWH4Y       20240101000790100000005000 0400000030000355   
0601OWH4Y       20240101000795100000005000 0400000030000361   
0601OWH4Y       20240101000800100000005000 0400000030000368   
0601OWH4Y       20240101000805100000005000 0400000030000375   
0601OWH4Y       20240101000810100000005000 0400000030000380   
0601OWH4Y       20240101000815100000005000 0400000030000387   
0601OWH4Y       20240101000820100000005000 0400000030000394   
0601OWH4Y       20240101000825100000005000 0400000030000401   
0601OWH4Y       20240101000830100000005000 0400000030000406   
0601OWH4Y       20240101000835100000005000 0400000030000412   
0601OWH4Y       20240101000840100000005000 0400000030000419   
0601OWH4Y       20240101000845100000005000 0400000030000424   
0601OWH4Y       20240101000850100000005000 0400000030000430   
0601OWH4Y       20240101000855100000005000 0400000030000436   
0601OWH4Y       20240101000860100000005000 0400000030000443   
0601OWH4Y       20240101000865100000005000 0400000030000447   
0601OWH4Y       20240101000870100000005000 0400000030000453   
0601OWH4Y       20240101000875100000005000 0400000030000459   
0601OWH4Y       20240101000880100000005000 0400000030000465   
0601OWH4Y       20240101000885100000005000 0400000030000470   
0601OWH4Y       20240101000890100000005000 0400000030000475   
0601OWH4Y       20240101000895100000005000 0400000030000481   
0601OWH4Y       20240101000900100000005000 0400000030000485   
0601OWH4Y       20240101000905100000005000 0400000030000490   
0601OWH4Y       20240101000910100000005000 0400000030000496   
0601OWH4Y       20240101000915100000005000 0400000030000502   
0601OWH4Y       20240101000920100000005000 0400000030000506   
0601OWH4Y       20240101000925100000005000 0400000030000511   
0601OWH4Y       20240101000930100000005000 0400000030000517   
0601OWH4Y       20240101000935100000005000 0400000030000521   
0601OWH4Y       20240101000940100000005000 0400000030000526   
0601OWH4Y       20240101000945100000005000 0400000030000531   
0601OWH4Y       20240101000950100000005000 0400000030000536   
0601OWH4Y       20240101000955100000005000 0400000030000540   
0601OWH4Y       20240101000960100000005000 0400000030000544   
0601OWH4Y       20240101000965100000005000 0400000030000550   
0601OWH4Y       20240101000970100000005000 0400000030000553   
0601OWH4Y       20240101000975100000005000 0400000030000559   
0601OWH4Y       20240101000980100000005000 0400000030000563   
0601OWH4Y       20240101000985100000005000 0400000030000568   
0601OWH4Y       20240101000990100000005000 0400000030000571   
0601OWH4Y       20240101000995100000005000 0400000030000576   
0601OWH4Y       20240101001000100000005000 0400000030000581   
0601OWH4Y       20240101001005100000005000 0400000030000584   
0601OWH4Y       20240101001010100000005000 0400000030000589   
0601OWH4Y       20240101001015100000005000 0400000030000593   
0601OWH4Y       20240101001020100000005000 0400000030000598   
0601OWH4Y       20240101001025100000005000 0400000030000600   
0601OWH4Y       20240101001030100000005000 0400000030000605   
0601OWH4Y       20240101001035100000005000 0400000030000609   
0601OWH4Y       20240101001040100000005000 0400000030000612   
0601OWH4Y       20240101001045100000005000 0400000030000617   
0601OWH4Y       20240101001050100000005000 0400000030000620   
0601OWH4Y       20240101001055100000005000 0400000030000624   
0601OWH4Y       20240101001060100000005000 0400000030000628   
0601OWH4Y       20240101001065100000005000 0400000030000630   
0601OWH4Y       20240101001070100000005000 0400000030000634   
0601OWH4Y       20240101001075100000005000 0400000030000637   
0601OWH4Y       20240101001080100000005000 0400000030000639   
0601OWH4Y       20240101001085100000005000 0400000030000644   
0601OWH4Y       20240101001090100000005000 0400000030000646   
0601OWH4Y       20240101001095100000005000 0400000030000649   
0601OWH4Y       20240101001100100000005000 0400000030000652   
0601OWH4Y       20240101001105100000005000 0400000030000655   
0601OWH4Y       20240101001110100000005000 0400000030000658   
0601OWH4Y       20240101001115100000005000 0400000030000661   
0601OWH4Y       20240101001120100000005000 0400000030000664   
0601OWH4Y       20240101001125100000005000 0400000030000666   
0601OWH4Y       20240101001130100000005000 0400000030000668   
0601OWH4Y       20240101001135100000005000 0400000030000673   
0601OWH4Y       20240101001140100000005000 0400000030000675   
0601OWH4Y       20240101001145100000005000 0400000030000677   
0601OWH4Y       20240101001150100000005000 0400000030000680   
0601OWH4Y       20240101001155100000005000 0400000030000683   
0601OWH4Y       20240101001160100000005000 0400000030000686   
0601OWH4Y       20240101001165100000005000 0400000030000691   
0601OWH4Y       20240101001170100000005000 0400000030000694   
0601OWH4Y       20240101001175100000005000 0400000030000698   
0601OWH4Y       20240101001180100000005000 0400000030000702   
0601OWH4Y       20240101001185100000005000 0400000030000707   
0601OWH4Y       20240101001190100000005000 0400000030000711   
0601OWH4Y       20240101001195100000005000 0400000030000715   
0601OWH4Y       20240101001200100000005000 0400000030000719   
0601OWH4Y       20240101001205100000005000 0400000030000722   
0601OWH4Y       20240101001210100000005000 0400000030000727   
0601OWH4Y       20240101001215100000005000 0400000030000730   
0601OWH4Y       20240101001220100000005000 0400000030000734   
0601OWH4Y       20240101001225100000005000 0400000030000737   
0601OWH4Y       20240101001230100000005000 0400000030000741   
0601OWH4Y       20240101001235100000005000 0400000030000745   
0601OWH4Y       20240101001240100000005000 0400000030000748   
0601OWH4Y       20240101001245100000005000 0400000030000752   
0601OWH4Y       20240101001250100000005000 0400000030000757   
0601OWH4Y       20240101001255100000005000 0400000030000760   
0601OWH4Y       20240101001260100000005000 0400000030000764   
0601OWH4Y       20240101001265100000005000 0400000030000768   
0601OWH4Y       20240101001270100000005000 0400000030000771   
0601OWH4Y       20240101001275100000005000 0400000030000774   
0601OWH4Y       20240101001280100000005000 0400000030000777   
0601OWH4Y       20240101001285100000005000 0400000030000782   
0601OWH4Y       20240101001290100000005000 0400000030000785   
0601OWH4Y       20240101001295100000005000 0400000030000789   
0601OWH4Y       20240101001300100000005000 0400000030000794   
0601OWH4Y       20240101001305100000005000 0400000030000797   
0601OWH4Y       20240101001310100000005000 0400000030000801   
0601OWH4Y       20240101001315100000005000 0400000030000805   
0601OWH4Y       20240101001320100000005000 0400000030000808   
0601OWH4Y       20240101001325100000005000 0400000030000811   
0601OWH4Y       20240101001330100000005000 0400000030000816   
0601OWH4Y       20240101001335100000005000 0400000030000819   
0601OWH4Y       20240101001340100000005000 0400000030000822   
0601OWH4Y       20240101001345100000005000 0400000030000827   
0601OWH4Y       20240101001350100000005000 0400000030000830   
0601OWH4Y       20240101001355100000005000 0400000030000833   
0601OWH4Y       20240101001360100000005000 0400000030000837   
0601OWH4Y       20240101001365100000005000 0400000030000840   
0601OWH4Y       20240101001370100000005000 0400000030000843   
0601OWH4Y       20240101001375100000005000 0400000030000847   
0601OWH4Y       20240101001380100000005000 0400000030000851   
0601OWH4Y       20240101001385100000005000 0400000030000853   
0601OWH4Y       20240101001390100000005000 0400000030000857   
0601OWH4Y       20240101001395100000005000 0400000030000860   
0601OWH4Y       20240101001400100000005000 0400000030000863   
0601OWH4Y       20240101001405100000005000 0400000030000867   
0601OWH4Y       20240101001410100000005000 0400000030000871   
0601OWH4Y       20240101001415100000005000 0400000030000873   
0601OWH4Y       20240101001420100000005000 0400000030000877   
0601OWH4Y       20240101001425100000005000 0400000030000881   
0601OWH4Y       20240101001430100000005000 0400000030000884   
0601OWH4Y       20240101001435100000005000 0400000030000887   
0601OWH4Y       20240101001440100000005000 0400000030000892   
0601OWH4Y       20240101001445100000005000 0400000030000894   
0601OWH4Y       20240101001450100000005000 0400000030000897   
0601OWH4Y       20240101001455100000005000 0400000030000902   
0601OWH4Y       20240101001460100000005000 0400000030000904   
0601OWH4Y       20240101001465100000005000 0400000030000907   
0601OWH4Y       20240101001470100000005000 0400000030000911   
0601OWH4Y       20240101001475100000005000 0400000030000914   
0601OWH4Y       20240101001480100000005000 0400000030000917   
0601OWH4Y       20240101001485100000005000 0400000030000921   
0601OWH4Y       20240101001490100000005000 0400000030000924   
0601OWH4Y       20240101001495100000005000 0400000030000926   
0601OWH4Y       20240101001500100000500000 0400000030001085   
0601OWH4Y       20240101002000100000500000 0400000030001391   
0601OWH4Y       20240101002500100000500000 0400000030001590   
0601OWH4Y       20240101003000100000500000 0400000030001729   
0601OWH4Y       20240101003500100000500000 0400000030001829   
0601OWH4Y       20240101004000100000500000 0400000030001907   
0601OWH4Y       20240101004500100000500000 0400000030001968   
0601OWH4Y       20240101005000100000500000 0400000030002017   
0601OWH4Y       20240101005500100000500000 0400000030002058   
0601OWH4Y       20240101006000100000500000 0400000030002092   
0601OWH4Y       20240101006500100000500000 0400000030002121   
0601OWH4Y       20240101007000100000500000 0400000030002146   
0601OWH4Y       20240101007500100000500000 0400000030002168   
0601OWH4Y       20240101008000100000500000 0400000030002188   
0601OWH4Y       20240101008500100000500000 0400000030002205   
0601OWH4Y       20240101009000100000500000 0400000030002218   
0601OWH4Y       20240101009500100000500000 0400000030002225   
0601OWH5Y       20240101000000100000040000 0500000030000000   
0601OWH5Y       20240101000040100000005000 0500000030000071   
0601OWH5Y       20240101000045100000005000 0500000030000063   
0601OWH5Y       20240101000050100000005000 0500000030000057   
0601OWH5Y       20240101000055100000005000 0500000030000052   
0601OWH5Y       20240101000060100000005000 0500000030000048   
0601OWH5Y       20240101000065100000005000 0500000030000044   
0601OWH5Y       20240101000070100000005000 0500000030000041   
0601OWH5Y       20240101000075100000005000 0500000030000039   
0601OWH5Y       20240101000080100000005000 0500000030000036   
0601OWH5Y       20240101000085100000005000 0500000030000034   
0601OWH5Y       20240101000090100000005000 0500000030000032   
0601OWH5Y       20240101000095100000005000 0500000030000031   
0601OWH5Y       20240101000100100000005000 0500000030000029   
0601OWH5Y       20240101000105100000005000 0500000030000028   
0601OWH5Y       20240101000110100000005000 0500000030000027   
0601OWH5Y       20240101000115100000005000 0500000030000026   
0601OWH5Y       20240101000120100000005000 0500000030000024   
0601OWH5Y       20240101000125100000005000 0500000030000024   
0601OWH5Y       20240101000130100000005000 0500000030000023   
0601OWH5Y       20240101000135100000005000 0500000030000022   
0601OWH5Y       20240101000140100000005000 0500000030000021   
0601OWH5Y       20240101000145100000005000 0500000030000020   
0601OWH5Y       20240101000150100000005000 0500000030000020   
0601OWH5Y       20240101000155100000005000 0500000030000019   
0601OWH5Y       20240101000160100000005000 0500000030000018   
0601OWH5Y       20240101000165100000005000 0500000030000018   
0601OWH5Y       20240101000170100000005000 0500000030000017   
0601OWH5Y       20240101000175100000005000 0500000030000017   
0601OWH5Y       20240101000180100000005000 0500000030000016   
0601OWH5Y       20240101000185100000005000 0500000030000016   
0601OWH5Y       20240101000190100000005000 0500000030000016   
0601OWH5Y       20240101000195100000005000 0500000030000015   
0601OWH5Y       20240101000200100000005000 0500000030000015   
0601OWH5Y       20240101000205100000005000 0500000030000014   
0601OWH5Y       20240101000210100000005000 0500000030000014   
0601OWH5Y       20240101000215100000005000 0500000030000014   
0601OWH5Y       20240101000220100000005000 0500000030000013   
0601OWH5Y       20240101000225100000005000 0500000030000013   
0601OWH5Y       20240101000230100000005000 0500000030000013   
0601OWH5Y       20240101000235100000005000 0500000030000013   
0601OWH5Y       20240101000240100000005000 0500000030000012   
0601OWH5Y       20240101000245100000005000 0500000030000012   
0601OWH5Y       20240101000250100000005000 0500000030000012   
0601OWH5Y       20240101000255100000005000 0500000030000012   
0601OWH5Y       20240101000260100000005000 0500000030000011   
0601OWH5Y       20240101000265100000005000 0500000030000011   
0601OWH5Y       20240101000270100000005000 0500000030000011   
0601OWH5Y       20240101000275100000005000 0500000030000011   
0601OWH5Y       20240101000280100000005000 0500000030000011   
0601OWH5Y       20240101000285100000005000 0500000030000010   
0601OWH5Y       20240101000290100000005000 0500000030000010   
0601OWH5Y       20240101000295100000005000 0500000030000010   
0601OWH5Y       20240101000300100000005000 0500000030000010   
0601OWH5Y       20240101000305100000005000 0500000030000010   
0601OWH5Y       20240101000310100000005000 0500000030000010   
0601OWH5Y       20240101000315100000005000 0500000030000009   
0601OWH5Y       20240101000320100000005000 0500000030000009   
0601OWH5Y       20240101000325100000005000 0500000030000009   
0601OWH5Y       20240101000330100000005000 0500000030000009   
0601OWH5Y       20240101000335100000005000 0500000030000009   
0601OWH5Y       20240101000340100000005000 0500000030000009   
0601OWH5Y       20240101000345100000005000 0500000030000009   
0601OWH5Y       20240101000350100000005000 0500000030000009   
0601OWH5Y       20240101000355100000005000 0500000030000008   
0601OWH5Y       20240101000360100000005000 0500000030000008   
0601OWH5Y       20240101000365100000005000 0500000030000008   
0601OWH5Y       20240101000370100000005000 0500000030000008   
0601OWH5Y       20240101000375100000005000 0500000030000008   
0601OWH5Y       20240101000380100000005000 0500000030000008   
0601OWH5Y       20240101000385100000005000 0500000030000008   
0601OWH5Y       20240101000390100000005000 0500000030000008   
0601OWH5Y       20240101000395100000005000 0500000030000008   
0601OWH5Y       20240101000400100000005000 0500000030000007   
0601OWH5Y       20240101000405100000005000 0500000030000007   
0601OWH5Y       20240101000410100000005000 0500000030000007   
0601OWH5Y       20240101000415100000005000 0500000030000007   
0601OWH5Y       20240101000420100000005000 0500000030000007   
0601OWH5Y       20240101000425100000005000 0500000030000007   
0601OWH5Y       20240101000430100000005000 0500000030000007   
0601OWH5Y       20240101000435100000005000 0500000030000007   
0601OWH5Y       20240101000440100000005000 0500000030000007   
0601OWH5Y       20240101000445100000005000 0500000030000007   
0601OWH5Y       20240101000450100000005000 0500000030000007   
0601OWH5Y       20240101000455100000005000 0500000030000007   
0601OWH5Y       20240101000460100000005000 0500000030000006   
0601OWH5Y       20240101000465100000005000 0500000030000006   
0601OWH5Y       20240101000470100000005000 0500000030000006   
0601OWH5Y       20240101000475100000005000 0500000030000006   
0601OWH5Y       20240101000480100000005000 0500000030000006   
0601OWH5Y       20240101000485100000005000 0500000030000006   
0601OWH5Y       20240101000490100000005000 0500000030000006   
0601OWH5Y       20240101000495100000005000 0500000030000006   
0601OWH5Y       20240101000500100000005000 0500000030000006   
0601OWH5Y       20240101000505100000005000 0500000030000006   
0601OWH5Y       20240101000510100000005000 0500000030000006   
0601OWH5Y       20240101000515100000005000 0500000030000006   
0601OWH5Y       20240101000520100000005000 0500000030000006   
0601OWH5Y       20240101000525100000005000 0500000030000006   
0601OWH5Y       20240101000530100000005000 0500000030000006   
0601OWH5Y       20240101000535100000005000 0500000030000006   
0601OWH5Y       20240101000540100000005000 0500000030000006   
0601OWH5Y       20240101000545100000005000 0500000030000005   
0601OWH5Y       20240101000550100000005000 0500000030000005   
0601OWH5Y       20240101000555100000005000 0500000030000005   
0601OWH5Y       20240101000560100000005000 0500000030000005   
0601OWH5Y       20240101000565100000005000 0500000030000005   
0601OWH5Y       20240101000570100000005000 0500000030000005   
0601OWH5Y       20240101000575100000005000 0500000030000005   
0601OWH5Y       20240101000580100000005000 0500000030000005   
0601OWH5Y       20240101000585100000005000 0500000030000005   
0601OWH5Y       20240101000590100000005000 0500000030000005   
0601OWH5Y       20240101000595100000005000 0500000030000005   
0601OWH5Y       20240101000600100000005000 0500000030000005   
0601OWH5Y       20240101000605100000005000 0500000030000005   
0601OWH5Y       20240101000610100000005000 0500000030000005   
0601OWH5Y       20240101000615100000005000 0500000030000005   
0601OWH5Y       20240101000620100000005000 0500000030000005   
0601OWH5Y       20240101000625100000005000 0500000030000005   
0601OWH5Y       20240101000630100000005000 0500000030000005   
0601OWH5Y       20240101000635100000005000 0500000030000005   
0601OWH5Y       20240101000640100000005000 0500000030000005   
0601OWH5Y       20240101000645100000005000 0500000030000005   
0601OWH5Y       20240101000650100000005000 0500000030000005   
0601OWH5Y       20240101000655100000005000 0500000030000005   
0601OWH5Y       20240101000660100000005000 0500000030000012   
0601OWH5Y       20240101000665100000005000 0500000030000024   
0601OWH5Y       20240101000670100000005000 0500000030000033   
0601OWH5Y       20240101000675100000005000 0500000030000044   
0601OWH5Y       20240101000680100000005000 0500000030000054   
0601OWH5Y       20240101000685100000005000 0500000030000065   
0601OWH5Y       20240101000690100000005000 0500000030000074   
0601OWH5Y       20240101000695100000005000 0500000030000083   
0601OWH5Y       20240101000700100000005000 0500000030000094   
0601OWH5Y       20240101000705100000005000 0500000030000102   
0601OWH5Y       20240101000710100000005000 0500000030000112   
0601OWH5Y       20240101000715100000005000 0500000030000121   
0601OWH5Y       20240101000720100000005000 0500000030000131   
0601OWH5Y       20240101000725100000005000 0500000030000139   
0601OWH5Y       20240101000730100000005000 0500000030000149   
0601OWH5Y       20240101000735100000005000 0500000030000157   
0601OWH5Y       20240101000740100000005000 0500000030000164   
0601OWH5Y       20240101000745100000005000 0500000030000174   
0601OWH5Y       20240101000750100000005000 0500000030000182   
0601OWH5Y       20240101000755100000005000 0500000030000191   
0601OWH5Y       20240101000760100000005000 0500000030000198   
0601OWH5Y       20240101000765100000005000 0500000030000207   
0601OWH5Y       20240101000770100000005000 0500000030000215   
0601OWH5Y       20240101000775100000005000 0500000030000221   
0601OWH5Y       20240101000780100000005000 0500000030000230   
0601OWH5Y       20240101000785100000005000 0500000030000237   
0601OWH5Y       20240101000790100000005000 0500000030000246   
0601OWH5Y       20240101000795100000005000 0500000030000252   
0601OWH5Y       20240101000800100000005000 0500000030000260   
0601OWH5Y       20240101000805100000005000 0500000030000267   
0601OWH5Y       20240101000810100000005000 0500000030000274   
0601OWH5Y       20240101000815100000005000 0500000030000281   
0601OWH5Y       20240101000820100000005000 0500000030000289   
0601OWH5Y       20240101000825100000005000 0500000030000296   
0601OWH5Y       20240101000830100000005000 0500000030000302   
0601OWH5Y       20240101000835100000005000 0500000030000309   
0601OWH5Y       20240101000840100000005000 0500000030000316   
0601OWH5Y       20240101000845100000005000 0500000030000322   
0601OWH5Y       20240101000850100000005000 0500000030000328   
0601OWH5Y       20240101000855100000005000 0500000030000336   
0601OWH5Y       20240101000860100000005000 0500000030000342   
0601OWH5Y       20240101000865100000005000 0500000030000347   
0601OWH5Y       20240101000870100000005000 0500000030000354   
0601OWH5Y       20240101000875100000005000 0500000030000360   
0601OWH5Y       20240101000880100000005000 0500000030000367   
0601OWH5Y       20240101000885100000005000 0500000030000372   
0601OWH5Y       20240101000890100000005000 0500000030000379   
0601OWH5Y       20240101000895100000005000 0500000030000384   
